scene_id,dataset_version,building_id,condition,evaluation_status,absolute_iou,translation_aligned_iou,absolute_f1,translation_aligned_f1,bbox_dimension_mae,centroid_distance,diagnostic_aligned_iou_10,material_aware_iou,exact_position_material_f1,material_set_precision,material_set_recall,material_set_f1,material_histogram_similarity,dominant_material_accuracy,add_count,delete_count,replace_count,normalized_add_cost,normalized_delete_cost,normalized_replace_cost,total_normalized_repair_cost,alignment_shift_magnitude,alignment_shift_x,alignment_shift_y,alignment_shift_z,bbox_depth_error,bbox_height_error,bbox_width_error,description_model,empty_build,executor_status,failure_as_zero,overlap_position_material_agreement,representation,unsupported_command_rate
v4:building_059,v4,building_059,structured_gemini,success,0.0415211635135653,0.136986301369863,0.0797317711211819,0.2409638554216867,11.666666666666666,,0.0925448836647613,0.0209140492759074,0.040971224346929,0.8,0.5714285714285714,0.6666666666666666,0.6407035008269426,1,2156,18445,1830,0.3973461113158865,3.3993733873940286,0.3372650202727608,4.133984518982676,26.551836094703507,25.0,4.0,8.0,19.0,-2.0,-14.0,gemini,False,success,False,0.5138632162661737,structured,0.0
v4:building_061,v4,building_061,free_form_openai,success,0.055685423276006,0.1590284142988084,0.1054962435745353,0.2744167655199683,12.0,,0.1590284142988084,0.0087754287993617,0.0173981810992487,0.75,0.8571428571428571,0.7999999999999999,0.3709571014299523,0,3015,6160,1400,0.6347368421052632,1.2968421052631578,0.2947368421052631,2.226315789473684,11.04536101718726,8.0,3.0,7.0,2.0,-14.0,-20.0,openai,False,success,False,0.1649175412293853,free_form,0.0
v4:building_061,v4,building_061,structured_openai,success,0.0250336473755047,0.1518451300665456,0.048844537815126,0.2636554621848739,10.666666666666666,,0.1435435435435435,0.000525486074619,0.0010504201680672,0.75,0.8571428571428571,0.7999999999999999,0.4305035442759026,0,3746,1862,987,0.7886315789473685,0.392,0.2077894736842105,1.388421052631579,29.42787793912432,27.0,4.0,11.0,2.0,-10.0,-20.0,openai,False,success,False,0.021505376344086,structured,0.0
v4:building_061,v4,building_061,free_form_claude,success,0.0706016631338659,0.1342200725513905,0.1318915625951873,0.2366737739872068,19.0,,0.1342200725513905,0.0281866583150642,0.0548279013097776,0.6,0.4285714285714285,0.5,0.535351727335961,0,3973,1039,484,0.836421052631579,0.2187368421052631,0.1018947368421052,1.157052631578947,6.708203932499369,-2.0,4.0,5.0,-17.0,-13.0,-27.0,claude,False,success,False,0.4157043879907621,free_form,0.0
v4:building_061,v4,building_061,structured_claude,success,0.0683774834437086,0.128344116104214,0.1280024794669146,0.2274910894157755,18.33333333333333,,0.128344116104214,0.025099285146942,0.0489694715636138,1.0,0.5714285714285714,0.7272727272727273,0.492122261025435,0,4016,969,485,0.8454736842105263,0.204,0.1021052631578947,1.151578947368421,7.071067811865476,-3.0,4.0,5.0,-17.0,-11.0,-27.0,claude,False,success,False,0.3825665859564164,structured,0.0
v4:building_061,v4,building_061,free_form_gemini,success,0.0541057870222675,0.1605085698229839,0.1026572241389746,0.2766176381574965,9.333333333333334,,0.1463363863447127,0.0127505670324281,0.0251800738454088,0.8,0.5714285714285714,0.6666666666666666,0.2856654668699614,0,2465,9486,1631,0.5189473684210526,1.9970526315789476,0.3433684210526316,2.859368421052632,15.297058540778355,13.0,4.0,7.0,8.0,-7.0,-13.0,gemini,False,success,False,0.2452830188679245,free_form,0.0
v4:building_061,v4,building_061,structured_gemini,success,0.0442071351867318,0.172337575351641,0.0846711992229903,0.2940067417014226,10.0,,0.1422697905109965,0.0116756256863765,0.0230817574130149,0.6,0.4285714285714285,0.5,0.5014931471232775,0,2177,10180,2006,0.4583157894736842,2.143157894736842,0.4223157894736842,3.0237894736842104,17.233687939614086,16.0,4.0,5.0,8.0,-14.0,-8.0,gemini,False,success,False,0.2726045883940621,structured,0.0
v4:building_062,v4,building_062,free_form_openai,success,0.0892571717001766,0.219094247246022,0.1638863144887241,0.359437751004016,12.333333333333334,,0.2393988704891356,0.0479967624443545,0.0915971578622181,0.8333333333333334,0.625,0.7142857142857143,0.5949903083700441,1,5173,3121,1281,0.6897333333333333,0.4161333333333333,0.1708,1.2766666666666666,8.06225774829855,0.0,8.0,1.0,-25.0,-11.0,-1.0,openai,False,success,False,0.5589066918001885,free_form,0.0
v4:building_062,v4,building_062,structured_openai,success,0.0781695976429426,0.1893154580540321,0.1450042698548249,0.3183603757472246,12.333333333333334,,0.2026291465543802,0.0481561045470819,0.0918872758326216,0.75,0.75,0.75,0.5401634204275535,1,5636,2346,1291,0.7514666666666666,0.3128,0.1721333333333333,1.2364,4.0,0.0,4.0,0.0,-24.0,-12.0,-1.0,openai,False,success,False,0.6336866902237926,structured,0.0
v4:building_062,v4,building_062,free_form_claude,success,0.0591843689651255,0.0973284688713663,0.1117546117546117,0.1773916773916774,22.0,,0.1343065693430657,0.0,0.0,0.5,0.375,0.4285714285714285,0.6050175438596491,0,6673,997,827,0.8897333333333334,0.1329333333333333,0.1102666666666666,1.1329333333333331,11.445523142259598,1.0,7.0,9.0,-33.0,-12.0,-21.0,claude,False,success,False,0.0,free_form,0.0
v4:building_062,v4,building_062,structured_claude,success,0.0753790771244682,0.1382057499134049,0.1401907080543721,0.2428484479610468,19.33333333333333,,0.1728732897085068,0.0198634388578522,0.0389531345100426,0.5,0.375,0.4285714285714285,0.5691263782866837,0,6303,1161,835,0.8404,0.1548,0.1113333333333333,1.1065333333333334,13.30413469565007,7.0,8.0,8.0,-31.0,-8.0,-19.0,claude,False,success,False,0.2778581765557164,structured,0.0
v4:building_062,v4,building_062,free_form_gemini,success,0.0843802345058626,0.1477008310249307,0.1556284997103688,0.2573855956748407,15.666666666666666,,0.1877078316706799,0.0248342732759473,0.0484649546244448,1.0,0.625,0.7692307692307693,0.5358256123163051,0,6167,1525,958,0.8222666666666667,0.2033333333333333,0.1277333333333333,1.153333333333333,7.071067811865476,1.0,7.0,0.0,-25.0,-10.0,-12.0,gemini,False,success,False,0.3114143920595533,free_form,0.0
v4:building_062,v4,building_062,structured_gemini,success,0.0966687104026159,0.1653816918232164,0.1762951919493104,0.2838240775251583,13.666666666666666,,0.2219059546851872,0.0,0.0,1.0,0.625,0.7692307692307693,0.6266957095709571,0,5977,1709,1451,0.7969333333333334,0.2278666666666666,0.1934666666666666,1.2182666666666666,7.14142842854285,1.0,7.0,1.0,-25.0,-12.0,-4.0,gemini,False,success,False,0.0,structured,0.0
v4:building_063,v4,building_063,free_form_openai,success,0.0134886572654813,0.2571935606540753,0.0266182698124621,0.4091550715870135,9.333333333333334,,0.1767916468913146,0.0010092854259184,0.0020165355918531,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2611754759611278,0,2543,3317,1786,0.5562117235345582,0.7255030621172354,0.3906386701662292,1.6723534558180226,22.293496809607955,15.0,4.0,16.0,-11.0,-10.0,-7.0,openai,False,success,False,0.0757575757575757,free_form,0.0
v4:building_063,v4,building_063,structured_openai,success,0.0035263003232441,0.1909328683522232,0.0070278184480234,0.3206442166910688,9.333333333333334,,0.1330457863304578,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2270434198382421,0,3477,1163,982,0.760498687664042,0.2543744531933508,0.2147856517935258,1.2296587926509186,23.021728866442675,15.0,4.0,17.0,-11.0,-10.0,-7.0,openai,False,success,False,0.0,structured,0.0
v4:building_063,v4,building_063,free_form_claude,success,0.0042925824175824,0.1192116341370072,0.0085484698239015,0.2130278680116259,16.666666666666668,,0.0996427899981199,0.0,0.0,0.4,0.2857142857142857,0.3333333333333333,0.2077865266841644,0,3949,654,596,0.8637357830271216,0.1430446194225721,0.1303587051618547,1.1371391076115485,26.476404589747453,19.0,4.0,18.0,-19.0,-16.0,-15.0,claude,False,success,False,0.0,free_form,0.0
v4:building_063,v4,building_063,structured_claude,success,0.0022042615723732,0.0890219560878243,0.0043988269794721,0.1634897360703812,22.666666666666668,,0.0685468076772424,0.0,0.0,0.4,0.2857142857142857,0.3333333333333333,0.2077865266841644,0,4126,438,426,0.9024496937882764,0.0958005249343832,0.0931758530183727,1.0914260717410325,24.819347291981718,16.0,6.0,18.0,-29.0,-14.0,-25.0,claude,False,success,False,0.0,structured,0.0
v4:building_063,v4,building_063,free_form_gemini,success,0.0336238007217674,0.2591679176495818,0.0650600357659882,0.4116494933151665,5.333333333333333,,0.1626732673267326,0.01495246326707,0.0294643617474239,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7804585105288837,1,2155,4754,1704,0.4713473315835521,1.0398075240594926,0.3727034120734908,1.8838582677165356,23.15167380558045,14.0,4.0,18.0,-7.0,-6.0,-3.0,gemini,False,success,False,0.4528795811518324,free_form,0.0
v4:building_063,v4,building_063,structured_gemini,success,0.0291559124366695,0.2430435284609167,0.0566598550993869,0.3910458851941296,7.0,,0.1807413906558455,0.0083356748150229,0.0165335314880178,1.0,0.7142857142857143,0.8333333333333333,0.5799338450468958,0,2467,4089,1325,0.539588801399825,0.8943569553805775,0.2898075240594925,1.723753280839895,22.0,12.0,4.0,18.0,-9.0,-7.0,-5.0,gemini,False,success,False,0.2918032786885245,structured,0.0
v4:building_068,v4,building_068,free_form_openai,success,0.0134199745726797,0.2134641407307171,0.0264845274602732,0.3518260384722609,12.0,,0.1378271213322759,0.0009766987581972,0.0019514914970727,0.875,0.7777777777777778,0.823529411764706,0.4744238426071101,0,3381,1269,1163,0.7281929786775792,0.2733146672410079,0.2504846004738316,1.251992246392419,20.904544960366877,15.0,4.0,14.0,-10.0,-19.0,-7.0,openai,False,success,False,0.0736842105263157,free_form,0.0
v4:building_068,v4,building_068,structured_openai,success,0.0398359695371997,0.1803431307354701,0.0766197183098591,0.3055774647887324,13.0,,0.1686858045825651,0.0022586109542631,0.0045070422535211,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6324306423841896,0,3287,2876,1275,0.7079474477708378,0.6194270945509369,0.2746069351712255,1.601981477493,18.24828759089466,14.0,4.0,11.0,-12.0,-18.0,-9.0,openai,False,success,False,0.0588235294117647,structured,0.0
v4:building_068,v4,building_068,free_form_claude,success,0.0724484399788471,0.1403936269915651,0.1351084812623274,0.2462195923734385,16.666666666666668,,0.1374088614694335,0.0082863771958899,0.0164365548980933,1.0,0.4444444444444444,0.6153846153846153,0.4332873033255946,0,3894,692,709,0.8386818867111782,0.1490415679517553,0.1527029937540383,1.1404264484169715,12.649110640673518,12.0,4.0,0.0,-21.0,-11.0,-18.0,claude,False,success,False,0.121654501216545,free_form,0.0
v4:building_068,v4,building_068,structured_claude,success,0.0419447092469018,0.1548679245283019,0.0805123513266239,0.2682002352633642,16.0,,0.1548679245283019,0.0119031874090728,0.0235263364266109,1.0,0.5555555555555556,0.7142857142857143,0.5111506798154165,0,3617,1982,754,0.7790221839328021,0.4268791729485247,0.1623950032306698,1.3682963601119966,10.677078252031311,7.0,4.0,7.0,-21.0,-9.0,-18.0,claude,False,success,False,0.2922077922077922,structured,0.0
v4:building_068,v4,building_068,free_form_gemini,success,0.0396780168115116,0.2464770689213425,0.0763275094210346,0.3954779033915725,5.666666666666667,,0.1870679137860919,0.0048192771084337,0.0095923261390887,0.8571428571428571,0.6666666666666666,0.75,0.6714181116959943,0,1757,7066,2521,0.3784191255653672,1.5218608658195132,0.5429679086797329,2.443247900064613,18.81488772222678,13.0,4.0,13.0,-2.0,-14.0,1.0,gemini,False,success,False,0.1256732495511669,free_form,0.0
v4:building_068,v4,building_068,structured_gemini,success,0.0462621135209967,0.2167438116321191,0.0884331238284265,0.3562686073436983,3.6666666666666665,,0.1667309918950212,0.0111495149960976,0.0220531480868894,0.8571428571428571,0.6666666666666666,0.75,0.7025855493100284,0,1412,10264,2561,0.3041137195778591,2.2106396726254576,0.5515830282145164,3.066336420417833,21.77154105707724,17.0,4.0,13.0,-2.0,-8.0,1.0,gemini,False,success,False,0.2493765586034912,structured,0.0
v4:building_069,v4,building_069,free_form_openai,success,0.06684571769621,0.1908727514990006,0.1253146853146853,0.3205594405594406,13.333333333333334,,0.2180579216354344,0.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.5114986002592922,1,3626,1232,814,0.7598491198658843,0.2581726739312657,0.1705783738474434,1.1886001676445934,9.486832980505138,5.0,8.0,1.0,-18.0,-7.0,-15.0,openai,False,success,False,0.0,free_form,0.0
v4:building_069,v4,building_069,structured_openai,success,0.1031123139377537,0.2342165026495079,0.1869479882237487,0.3795387634936211,10.333333333333334,,0.2342165026495079,0.004930966469428,0.0098135426889106,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.2070410729253981,0,3225,1833,1473,0.6758172673931265,0.3841156747694886,0.3086756077116513,1.3686085498742666,10.04987562112089,6.0,8.0,1.0,-15.0,-3.0,-13.0,openai,False,success,False,0.0524934383202099,structured,0.0
v4:building_069,v4,building_069,free_form_claude,success,0.0371384562724627,0.1297539149888143,0.0716171617161716,0.2297029702970296,17.0,,0.1479446864936541,0.0066445182724252,0.0132013201320132,0.75,0.4285714285714285,0.5454545454545454,0.2383182435844704,0,4076,592,651,0.854149203688181,0.124056999161777,0.1364207879295892,1.1146269907795474,10.04987562112089,6.0,8.0,1.0,-22.0,-8.0,-21.0,claude,False,success,False,0.184331797235023,free_form,0.0
v4:building_069,v4,building_069,structured_claude,success,0.0292887029288702,0.1270916334661354,0.056910569105691,0.2255213856486391,15.0,,0.1270916334661354,0.0,0.0,0.5,0.2857142857142857,0.3636363636363636,0.104777870913663,0,4134,248,608,0.866303436714166,0.0519698239731768,0.1274098910310142,1.0456831517183571,10.04987562112089,6.0,8.0,1.0,-22.0,-4.0,-19.0,claude,False,success,False,0.0,structured,0.0
v4:building_069,v4,building_069,free_form_gemini,success,0.0171719564187588,0.4298318628267021,0.0337641168937012,0.6012341366864595,6.0,,0.3057160231073274,0.0023339946318123,0.0046571195715449,0.8,0.5714285714285714,0.6666666666666666,0.1890192791282481,0,2190,1235,2502,0.458927074601844,0.2588013411567477,0.5243084660519698,1.2420368818105616,19.4164878389476,13.0,8.0,12.0,-5.0,-5.0,-8.0,gemini,False,success,False,0.1379310344827586,free_form,0.0
v4:building_069,v4,building_069,structured_gemini,success,0.0327497051619341,0.3268065268065268,0.0634223471539002,0.4926212227687983,6.0,,0.247424939732632,0.0029072328429213,0.0057976106816584,1.0,0.7142857142857143,0.8333333333333333,0.3810590513628349,0,1968,3808,1584,0.4124056999161777,0.7979882648784576,0.3319362950544845,1.5423302598491198,19.026297590440446,13.0,7.0,12.0,-5.0,-5.0,-8.0,gemini,False,success,False,0.0914127423822714,structured,0.0
v4:building_071,v4,building_071,free_form_openai,success,0.0443707999631777,0.1912011759764804,0.084971353018951,0.3210224768620537,12.333333333333334,,0.1785788489507583,0.0123137324886231,0.0243278977523137,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6715567451977342,1,2792,4911,1295,0.6052460437892911,1.064600043355734,0.2807283763277693,1.9505744634727944,28.61817604250837,25.0,5.0,13.0,4.0,-13.0,-20.0,openai,False,success,False,0.2863070539419087,free_form,0.0
v4:building_071,v4,building_071,structured_openai,success,0.0464780004131377,0.1987695220066256,0.0888274772996446,0.3316225819186735,12.0,,0.1836448598130841,0.010471726338885,0.020726411369917,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.6063340613886239,1,2933,3839,1532,0.6358118361153262,0.8322133102102753,0.3321049208757858,1.8001300672013874,28.0178514522438,25.0,4.0,12.0,0.0,-14.0,-22.0,openai,False,success,False,0.2333333333333333,structured,0.0
v4:building_071,v4,building_071,free_form_claude,success,0.0153319197520795,0.0835509138381201,0.0302008032128514,0.1542168674698795,17.666666666666668,,0.079043161726469,0.0046804389928986,0.0093172690763052,0.5,0.4285714285714285,0.4615384615384615,0.4685711273405237,0,4133,1132,291,0.8959462388900932,0.2453934532841968,0.063082592672881,1.204422284847171,24.71841418861655,23.0,-1.0,9.0,-15.0,-9.0,-29.0,claude,False,success,False,0.3085106382978723,free_form,0.0
v4:building_071,v4,building_071,structured_claude,success,0.0259277264624858,0.1275155832591273,0.0505449376085926,0.226188595798452,16.333333333333332,,0.1173667490292975,0.0001579778830963,0.0003159058600537,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.2601344027747669,0,3897,1002,643,0.8447864730110557,0.2172122263169304,0.1393886841534793,1.2013873834814657,31.670175244226236,27.0,7.0,15.0,-12.0,-11.0,-26.0,claude,False,success,False,0.00625,structured,0.0
v4:building_071,v4,building_071,free_form_gemini,success,0.0508031616522182,0.1928364688856729,0.0966939642098877,0.3233242341522596,10.0,,0.1584680252986648,0.0249953366909158,0.04877161055505,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.5357610669600678,1,1948,9207,1417,0.4222848471710383,1.9958812052893995,0.307175373943204,2.725341426403642,16.911534525287763,14.0,3.0,9.0,12.0,-6.0,-12.0,gemini,False,success,False,0.5043914680050188,free_form,0.0
v4:building_071,v4,building_071,structured_gemini,success,0.0503062272099692,0.1168498720072278,0.0957934474855062,0.2092490225158419,8.666666666666666,,0.1084211312859598,0.0026360256843528,0.0052581906431171,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3113780595328473,0,1509,21951,2978,0.3271190114892695,4.758508562757425,0.64556687621938,5.731194450466075,17.291616465790582,13.0,3.0,11.0,12.0,2.0,-12.0,gemini,False,success,False,0.0548909218859957,structured,0.0
v4:building_072,v4,building_072,free_form_openai,success,0.0273544353262993,0.2572931611669057,0.0532521871434005,0.409281095473564,11.0,,0.2566921606118547,0.0092130518234165,0.0182578927348801,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.4061466031163001,0,1244,309,519,0.6980920314253648,0.1734006734006734,0.2912457912457912,1.1627384960718294,13.638181696985855,7.0,4.0,11.0,-16.0,-7.0,-10.0,openai,False,success,False,0.3428571428571428,free_form,0.0
v4:building_072,v4,building_072,structured_openai,success,0.0252170318313352,0.183206106870229,0.0491935483870967,0.3096774193548387,11.333333333333334,,0.183206106870229,0.0040485829959514,0.0080645161290322,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.4374354818480893,0,1398,314,268,0.7845117845117845,0.1762065095398428,0.1503928170594837,1.1111111111111112,12.68857754044952,8.0,4.0,9.0,-16.0,-8.0,-10.0,openai,False,success,False,0.1639344262295081,structured,0.0
v4:building_072,v4,building_072,free_form_claude,success,0.0257309941520467,0.1750781598928092,0.0501710376282782,0.2979855568225009,12.0,,0.1646746347941567,0.0030499428135722,0.0060813378943367,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1711560044893378,0,1390,457,370,0.7800224466891134,0.2564534231200898,0.2076318742985409,1.2441077441077442,16.792855623746664,7.0,8.0,13.0,-19.0,-4.0,-13.0,claude,False,success,False,0.1212121212121212,free_form,0.0
v4:building_072,v4,building_072,structured_claude,success,0.0226928895612708,0.1917144116350815,0.044378698224852,0.3217455621301775,10.666666666666666,,0.1911894273127753,0.0022238695329873,0.0044378698224852,0.3333333333333333,0.2857142857142857,0.3076923076923076,0.1711560044893378,0,1347,487,409,0.7558922558922558,0.2732884399551066,0.2295173961840628,1.2586980920314257,13.638181696985855,11.0,4.0,7.0,-17.0,-4.0,-11.0,claude,False,success,False,0.1,structured,0.0
v4:building_072,v4,building_072,free_form_gemini,success,0.2690480714421432,0.2743751192520511,0.4240155711932924,0.4306033837400808,3.0,,0.2743751192520511,0.0102858871577673,0.0203623296900733,1.0,0.7142857142857143,0.8333333333333333,0.3908823675687742,0,344,3459,1311,0.1930415263748597,1.9410774410774407,0.7356902356902357,2.8698092031425366,3.1622776601683795,-3.0,1.0,0.0,-6.0,-3.0,0.0,gemini,False,success,False,0.0480225988700565,free_form,0.0
v4:building_072,v4,building_072,structured_gemini,success,0.1038112522686025,0.2306758397409955,0.1880960210457086,0.3748766853008878,4.333333333333333,,0.2306758397409955,0.0046250412950115,0.009207497533706,1.0,0.8571428571428571,0.923076923076923,0.5547938122732934,0,1212,689,453,0.6801346801346801,0.3866442199775533,0.2542087542087542,1.3209876543209875,4.0,0.0,4.0,0.0,-8.0,-3.0,-2.0,gemini,False,success,False,0.0489510489510489,structured,0.0
v4:building_073,v4,building_073,free_form_openai,success,0.0722561355425439,0.1509761968440759,0.1347740211455791,0.2623446032299291,16.666666666666668,,0.149746192893401,0.0017458100558659,0.003485535029627,0.7142857142857143,0.625,0.6666666666666666,0.3932635515293363,0,4950,1399,959,0.8142786642539891,0.2301365356144102,0.1577562099029445,1.202171409771344,15.748015748023622,6.0,4.0,14.0,-21.0,-14.0,-15.0,openai,False,success,False,0.0258620689655172,free_form,0.0
v4:building_073,v4,building_073,structured_openai,success,0.0451430874647319,0.174232989924148,0.0863864249903586,0.2967605090628615,14.666666666666666,,0.1449387349597085,0.0136825645035183,0.026995757809487,0.8333333333333334,0.625,0.7142857142857143,0.5243046299275549,0,4540,2754,1161,0.7468333607501234,0.4530350386576739,0.1909853594341174,1.3908537588419148,28.08914381037628,17.0,4.0,22.0,-19.0,-14.0,-11.0,openai,False,success,False,0.3125,structured,0.0
v4:building_073,v4,building_073,free_form_claude,success,0.071813031161473,0.1053169734151329,0.1340029073609092,0.1905642923219241,21.0,,0.1053169734151329,0.0324737344794651,0.062904717853839,0.5,0.5,0.5,0.6875609139165857,1,5358,767,302,0.8813949662773483,0.1261720677743049,0.049679223556506,1.0572462576081592,7.0,0.0,7.0,0.0,-28.0,-11.0,-24.0,claude,False,success,False,0.4694280078895463,free_form,0.0
v4:building_073,v4,building_073,structured_claude,success,0.0616174582798459,0.0926306517909571,0.1160822249093107,0.1695552868467016,19.33333333333333,,0.0926306517909571,0.0197287299630086,0.0386940749697702,0.4285714285714285,0.375,0.3999999999999999,0.60715148877994,1,5448,733,406,0.896200032900148,0.1205790426056917,0.0667873005428524,1.0835663760486922,4.0,0.0,4.0,0.0,-26.0,-10.0,-22.0,claude,False,success,False,0.3333333333333333,structured,0.0
v4:building_073,v4,building_073,free_form_gemini,success,0.0,0.0,0.0,0.0,33.666666666666664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6079,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-38.0,-27.0,-36.0,gemini,True,success,False,0.0,free_form,0.0
v4:building_073,v4,building_073,structured_gemini,success,0.0,0.0001645007402533,0.0,0.000328947368421,32.666666666666664,,0.0001645007402533,0.0,0.0,0.0,0.0,0.0,0.0,0,6078,0,1,0.9998354992597468,0.0,0.0001645007402533,1.0,3.0,0.0,3.0,0.0,-37.0,-26.0,-35.0,gemini,False,success,False,0.0,structured,0.0
v4:building_075,v4,building_075,free_form_openai,success,0.0245452216243914,0.3025407166123778,0.0479143743122936,0.4645393618085425,12.333333333333334,,0.2088270858524788,0.0069500402900886,0.0138041412423727,0.875,1.0,0.9333333333333332,0.5655608423132121,0,3374,7332,3167,0.4208031928161636,0.9144425043651784,0.3949862808680469,1.7302319780493889,29.748949561287034,25.0,8.0,14.0,-1.0,-10.0,-26.0,openai,False,success,False,0.2881002087682672,free_form,0.0
v4:building_075,v4,building_075,structured_openai,success,0.0087412587412587,0.3093443552962152,0.0173310225303292,0.4725179499876206,12.333333333333334,,0.1921487603305785,0.0011774183553324,0.0023520673434018,1.0,1.0,1.0,0.4876769649708652,0,4201,4321,2551,0.5239461212272387,0.5389124469942629,0.318159141930656,1.3810177101521577,27.80287754891569,22.0,8.0,15.0,-1.0,-10.0,-26.0,openai,False,success,False,0.1357142857142857,structured,0.0
v4:building_075,v4,building_075,free_form_claude,success,0.0055815013099441,0.0822606350373912,0.0111010421386497,0.1520163117353874,22.666666666666668,,0.0735741213668977,0.0,0.0,0.75,0.4285714285714285,0.5454545454545454,0.0853080568720379,0,7347,139,643,0.9163132950860564,0.0173359940134696,0.0801945622349713,1.0138438513344974,22.11334438749598,13.0,8.0,16.0,-20.0,-9.0,-39.0,claude,False,success,False,0.0,free_form,0.0
v4:building_075,v4,building_075,structured_claude,success,0.0106473594548551,0.1081017978052766,0.0210703750526759,0.1951116729877791,23.666666666666668,,0.1123872026251025,0.0,0.0,0.75,0.4285714285714285,0.5454545454545454,0.0853080568720379,0,7092,548,882,0.8845098528311299,0.0683462210027438,0.1100024943876278,1.0628585682215017,22.11334438749598,13.0,8.0,16.0,-20.0,-12.0,-39.0,claude,False,success,False,0.0,structured,0.0
v4:building_075,v4,building_075,free_form_gemini,success,0.0133599322935557,0.2631301333735212,0.0263675952991707,0.4166318678040923,16.333333333333332,,0.1599086631608081,0.0010749477455957,0.0021475869474437,1.0,0.8571428571428571,0.923076923076923,0.4095915978642109,0,4526,5253,1616,0.5644799201795959,0.6551509104514842,0.2015465203292591,1.4211773509603391,25.495097567963924,19.0,8.0,15.0,12.0,-11.0,-26.0,gemini,False,success,False,0.0814479638009049,free_form,0.0
v4:building_075,v4,building_075,structured_gemini,success,0.0034671532846715,0.3408924652523775,0.0069103473358792,0.508456082924168,11.333333333333334,,0.1771799628942486,0.0,0.0,0.8,0.5714285714285714,0.6666666666666666,0.1462958343726615,0,3824,4285,4132,0.4769269144425043,0.5344225492641557,0.5153404839111998,1.52668994761786,28.0713376952364,20.0,8.0,18.0,7.0,-7.0,-20.0,gemini,False,success,False,0.0,structured,0.0
v4:building_076,v4,building_076,free_form_openai,success,0.0115909676311496,0.1631947872445453,0.0229163130198608,0.2805975216431844,14.666666666666666,,0.0912290451051218,0.0028941096356826,0.0057715158716686,0.5,0.6666666666666666,0.5714285714285715,0.6037211441828014,0,5333,3143,1227,0.7633839106784999,0.4498997995991984,0.1756369882622387,1.388920698539937,24.535688292770597,19.0,4.0,15.0,-17.0,-9.0,-18.0,openai,False,success,False,0.2518518518518518,free_form,0.0
v4:building_076,v4,building_076,structured_openai,success,0.0120450606585788,0.161858336649423,0.0238034078260124,0.2786197448411679,13.333333333333334,,0.1090114898870002,0.002919708029197,0.0058224163027656,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.6932377738338691,0,5359,3066,1206,0.7671056398511308,0.438877755511022,0.1726309762381906,1.3786143716003436,24.454038521274967,11.0,6.0,21.0,-13.0,-11.0,-16.0,openai,False,success,False,0.2446043165467626,structured,0.0
v4:building_076,v4,building_076,free_form_claude,success,0.0120562625586068,0.1014457538573684,0.0238252812706816,0.1842047209353629,20.0,,0.0491841222080777,0.0045429362880886,0.0090447827046106,0.6,0.5,0.5454545454545454,0.6955559470589531,1,6151,1245,395,0.880475236186659,0.1782135699971371,0.0565416547380475,1.1152304609218435,20.42057785666214,8.0,8.0,17.0,-22.0,-14.0,-24.0,claude,False,success,False,0.3796296296296296,free_form,0.0
v4:building_076,v4,building_076,structured_claude,success,0.0119586296056884,0.1101524642477248,0.0236346215266688,0.1984456510167145,20.666666666666668,,0.0564615903722865,0.0043840889649272,0.0087299052485893,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.760175166642859,1,6054,1475,407,0.8665903235041511,0.2111365588319496,0.0582593758946464,1.1359862582307472,27.27636339397171,22.0,8.0,14.0,-23.0,-15.0,-24.0,claude,False,success,False,0.3693693693693693,structured,0.0
v4:building_076,v4,building_076,free_form_gemini,success,0.0463608597936956,0.1515776121769462,0.0886135205837808,0.2632520996833264,7.0,,0.1336392582880689,0.0224393265386564,0.0438937078342282,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9096478320225004,1,2206,24549,2244,0.3157744059547667,3.5140280561122244,0.3212138562839965,4.151016318350988,21.93171219946131,15.0,0.0,16.0,13.0,0.0,8.0,gemini,False,success,False,0.4953387197016781,free_form,0.0
